GEO_ID,zip_code,median_age,sex_ratio,age_dependency_ratio,undergraduate_students,employment_population_ratio,total_workers,workers_not_from_home,commute_vehicles,median_household_value
860Z200US55031,55031,40.5,108.1,54.4,98,71.1,984,879,820,323400
860Z200US55032,55032,43.3,108,52.3,115,67.7,1847,1664,1545,276200
860Z200US55033,55033,42.6,108.7,67.6,1253,64.6,15158,13980,13100,273100
860Z200US55036,55036,51.6,104.5,50,1,51.3,18,18,10,90000
860Z200US55037,55037,46.2,99.1,72.7,162,57.4,2266,2114,1915,163600
860Z200US55038,55038,37.6,92.8,63.6,729,74.1,12974,11480,10960,305900
860Z200US55040,55040,36.9,109.9,62.3,437,66.8,7227,6599,6215,227400
860Z200US55041,55041,50.3,102.5,86.8,290,60.6,3729,3350,2925,225900
860Z200US55042,55042,40.4,104.1,66.8,446,68.9,6241,4774,4350,484000
860Z200US55043,55043,50.6,99,64.6,145,65,1951,1760,1635,297600
860Z200US55044,55044,36.2,105.3,61.8,2616,73.1,31815,26766,23855,372800
860Z200US55045,55045,42.9,106.8,75.3,356,69.7,4161,3802,3455,301600
860Z200US55046,55046,30.9,108.6,74.6,249,74.9,3215,2919,2670,256400
860Z200US55047,55047,56.3,99.9,82,56,49.2,968,785,750,448800
860Z200US55049,55049,34.4,102.2,65.8,117,74.7,1389,1311,1225,195600
860Z200US55051,55051,45.3,97.7,75.1,267,57.6,4310,4090,3495,173200
860Z200US55052,55052,42.7,93.5,65.8,84,63.2,961,855,795,227400
860Z200US55053,55053,39.3,110.7,72.9,37,68.5,529,442,400,262100
860Z200US55054,55054,33.6,88.7,51.8,42,87.2,1588,1335,1280,337600
860Z200US55055,55055,41.9,107.7,60.9,98,60.5,1982,1861,1700,246000
860Z200US55056,55056,40.4,103.5,56,435,66.5,7566,7001,6405,242400
860Z200US55057,55057,32.3,97.4,48.9,6006,64.7,13251,9301,7780,277100
860Z200US55060,55060,40.1,101.8,73.8,1153,64.4,14748,13975,12795,189200
860Z200US55063,55063,45.5,110.2,68.8,376,59.4,4492,4076,3645,198200
860Z200US55065,55065,38.6,106.1,67.6,27,74.6,699,566,505,308200
860Z200US55066,55066,42.9,103.6,72.1,538,59.8,9076,8548,7670,196700
860Z200US55068,55068,38.1,99.6,61.8,1175,74.8,17605,15280,14130,294600
860Z200US55069,55069,40.1,147.8,46.5,140,53.6,2484,2265,2080,205800
860Z200US55070,55070,34.1,107.2,66.6,382,73.8,4257,3998,3730,238600
860Z200US55071,55071,40.8,126,48.2,472,70.6,2941,2766,2535,225500
860Z200US55072,55072,42.9,159.8,49.7,93,34.7,1305,1203,1030,143500
860Z200US55073,55073,44.4,106,99.7,56,63.8,1725,1355,1125,398600
860Z200US55074,55074,37.6,104.7,51,55,72,1218,1122,1065,238800
860Z200US55075,55075,36.3,95.8,57.9,858,67.4,10774,9835,8810,220100
860Z200US55076,55076,42.4,92.2,65.1,737,64.9,11254,10014,8885,253900
860Z200US55077,55077,38.1,105.9,56.6,470,71.9,7666,6482,5765,423400
860Z200US55079,55079,42.3,105.8,62.3,270,69.2,4755,4403,4125,273800
860Z200US55080,55080,39.3,115.2,67.8,54,64.3,1562,1461,1355,271500
860Z200US55082,55082,43.9,98.5,73.3,1339,62,17723,15126,13820,380600
860Z200US55084,55084,42.2,87.9,65.9,58,64.3,917,819,730,231800
860Z200US55085,55085,42.6,87.5,63.6,12,64.8,229,221,210,244900
860Z200US55087,55087,42.5,115,107.2,10,66.4,230,227,220,182700
860Z200US55088,55088,47.1,93.9,67.1,81,65.6,929,858,810,449200
860Z200US55089,55089,44.1,87.7,62,102,62.9,828,769,710,309700
860Z200US55090,55090,41.4,105.3,45.5,21,43.1,147,147,145,221300
860Z200US55092,55092,43.4,112.1,54.8,328,62.6,5866,5183,4880,274700
860Z200US55101,55101,35.4,100.4,24.4,379,69.3,4974,4323,2830,210800
860Z200US55102,55102,40,100.5,41.6,741,67.8,11335,9293,7080,233700
860Z200US55103,55103,32.7,95.6,54.9,627,59.7,6409,5846,4145,194900
860Z200US55104,55104,32,93.2,46.5,4809,69.7,24707,21058,15120,246400
860Z200US55105,55105,34.2,90.6,45.7,4014,70.3,15910,12648,9660,390000
860Z200US55106,55106,30.2,97.6,64.5,2562,65,27310,24705,19120,178700
860Z200US55107,55107,32.9,96.5,66.7,568,66.6,6913,6408,4975,206100
860Z200US55108,55108,34.4,91.4,42.9,1520,67.5,8828,7382,5375,294900
860Z200US55109,55109,35.1,101.5,72.8,1445,63.9,16502,15320,13360,238500
860Z200US55110,55110,43.5,97,70.9,1525,65.3,20093,17802,16405,282200
860Z200US55111,55111,64.3,1800,8,0,57.9,55,0,-,-
860Z200US55112,55112,36.4,94.7,66.6,3063,66.7,23976,20841,18335,275200
860Z200US55113,55113,40.2,92.5,65.9,2681,62.5,21316,18311,15680,278000
860Z200US55114,55114,32.8,102.1,13.4,230,75,2180,1764,1255,249700
860Z200US55115,55115,44.4,94.6,76.8,417,62.3,4264,3331,3120,393300
860Z200US55116,55116,39.5,90.5,61.9,1774,63.7,13538,11587,9730,348000
860Z200US55117,55117,32.1,93.8,63.5,2235,63.9,21605,18924,15485,220300
860Z200US55118,55118,42.5,91.6,74.9,1127,60.9,14106,12149,10455,278500
860Z200US55119,55119,33.8,106.1,65.3,2198,69,22719,20827,17800,212200
860Z200US55120,55120,39.5,96.6,70.3,369,68.9,2769,2280,2155,391300
860Z200US55121,55121,36.5,99.3,52.1,405,71.4,4944,4279,3715,255200
860Z200US55122,55122,38.9,96.9,59.3,1340,70.8,18119,16014,14085,277900
860Z200US55123,55123,39.6,98.6,59.2,969,71.2,15156,12764,11710,356800
860Z200US55124,55124,37.5,97.4,66.6,2419,69.7,29558,25799,23010,291400
860Z200US55125,55125,38.7,96.8,63.1,1844,69.8,24139,21151,18915,328800
860Z200US55126,55126,45.5,96.6,74.2,1066,62.9,13570,11666,10735,314500
860Z200US55127,55127,46.1,88,79.5,535,61.1,8835,7293,6845,334900
860Z200US55128,55128,41.6,91,60.5,1992,65.1,14950,13091,11825,241400
860Z200US55129,55129,36,101.7,68.1,1165,73.8,15256,11374,10580,426300
860Z200US55130,55130,28.9,106,73.6,947,60.2,7816,7078,5520,168100
860Z200US55150,55150,41.8,98.6,73.4,7,64.8,69,58,55,275000
860Z200US55155,55155,-,-,-,0,-,0,0,-,-
860Z200US55301,55301,32.5,107.8,64.5,441,81,7247,6485,6145,248400
860Z200US55302,55302,44.1,103.1,85.3,170,63.1,3512,3317,3070,288600
860Z200US55303,55303,37.7,97.7,63.7,1952,68,26751,24130,22140,275800
860Z200US55304,55304,41.4,102.1,65.9,1965,68.4,25897,23025,21550,335700
860Z200US55305,55305,39.7,101.6,64.4,723,68.6,12425,10562,9030,358800
860Z200US55306,55306,38.8,94.7,57.9,653,68.1,9000,8138,7085,304300
860Z200US55307,55307,36.8,98.3,77.9,117,67.1,1706,1620,1490,194400
860Z200US55308,55308,35.8,112.7,67.6,524,74.9,5385,5027,4720,247200
860Z200US55309,55309,35.8,96.6,54.7,994,76.5,11623,10585,9550,269400
860Z200US55310,55310,49.9,103.7,67.1,34,66.4,739,672,630,97400
860Z200US55311,55311,40.8,93.8,64.9,1435,68.5,19661,15728,14430,390800
860Z200US55312,55312,40.6,105.6,75.8,23,62.8,725,649,615,173000
860Z200US55313,55313,39.6,106.9,72.1,753,65.7,12561,11530,10675,247300
860Z200US55314,55314,51.9,105,110,16,54.3,436,396,375,142200
860Z200US55315,55315,37.5,107.9,58.9,296,71.5,3663,3043,2910,349300
860Z200US55316,55316,41,97.6,60.8,787,71.6,13186,11701,10780,271300
860Z200US55317,55317,39.3,99.9,64,633,69.4,11526,9619,8940,403200
860Z200US55318,55318,37.7,93.3,62,1008,74,16267,13997,12865,320200
860Z200US55319,55319,39.5,118.7,65.5,136,71.8,2928,2666,2485,282600
860Z200US55320,55320,40.8,100.8,64.1,214,69.2,2832,2566,2420,261600
860Z200US55321,55321,36.5,112,90.8,120,64.2,2400,2278,2095,220500
860Z200US55322,55322,43.4,108.4,59.6,94,72.6,2110,1701,1605,332800
860Z200US55324,55324,54.3,113.9,90.2,29,57.5,546,523,480,277800
860Z200US55325,55325,39.3,103.7,86.3,113,64.5,2308,2125,1910,247200
860Z200US55327,55327,47.8,119.2,52,110,75.4,2953,2561,2370,377100
860Z200US55328,55328,37.5,102.2,77.2,316,70.2,5022,4375,4155,311100
860Z200US55329,55329,44,116.6,60,65,73.5,1159,1032,965,187500
860Z200US55330,55330,36.7,99.7,63.6,1346,71,23409,21331,19610,277500
860Z200US55331,55331,48,102,65.1,516,64.5,9929,7505,7010,595000
860Z200US55332,55332,44.4,102.4,90.4,26,57.4,858,780,730,101200
860Z200US55333,55333,41.7,116,81,11,58.1,328,303,280,92900
860Z200US55334,55334,41.9,104,72,91,60.7,1307,1156,1115,161800
860Z200US55335,55335,49.9,96.8,76.4,35,59.6,761,680,610,101500
860Z200US55336,55336,40,105.3,71.9,188,64.3,4240,4049,3710,190100
860Z200US55337,55337,37.4,92.8,65.3,2208,67.8,25071,22355,19620,266800
860Z200US55338,55338,40.2,120.3,62.6,24,71.2,621,526,490,194600
860Z200US55339,55339,48.5,95.7,58,23,67.6,554,523,500,236800
860Z200US55340,55340,37.8,102.1,80.4,96,68.1,4285,3132,2845,533100
860Z200US55341,55341,36.4,97.1,65.6,145,80,1988,1660,1525,332400
860Z200US55342,55342,44.7,116.8,63.2,72,64.5,958,873,755,106500
860Z200US55343,55343,36.3,98.9,56.3,954,69.6,14623,12491,10605,300200
860Z200US55344,55344,35.5,90.8,56.5,453,65.7,7894,6827,5820,278700
860Z200US55345,55345,44,98.4,78.3,409,68.2,11304,8974,8300,388200
860Z200US55346,55346,41.4,97.8,66.2,558,69.2,9864,8239,7305,371000
860Z200US55347,55347,42.3,100,64,668,70.1,16524,13095,11695,422100
860Z200US55349,55349,44.8,97.9,63,96,66.6,1877,1743,1660,216900
860Z200US55350,55350,41.6,97.2,73.3,476,65.1,9398,8911,8060,185800
860Z200US55352,55352,36,98.4,67.2,228,75.1,5555,5156,4750,332400
860Z200US55353,55353,38,111.4,59.8,95,74.1,1857,1613,1475,265500
860Z200US55354,55354,36.4,98.6,74.4,58,75.3,1660,1533,1415,206200
860Z200US55355,55355,45.3,100.1,79.8,401,59.9,4531,4286,3890,170200
860Z200US55356,55356,44.8,121.7,73.5,301,70.5,3181,2444,2290,556800
860Z200US55357,55357,44.7,105,72,95,68.6,1731,1488,1430,433500
860Z200US55358,55358,39.9,104.7,70.6,141,69.1,2741,2488,2340,229900
860Z200US55359,55359,43.2,113.7,73.9,106,66.4,3343,2680,2370,463200
860Z200US55360,55360,35.5,107.8,54.3,57,78.8,1923,1728,1650,271800
860Z200US55362,55362,34.9,93.8,62.4,920,70.9,10187,9342,8705,254700
860Z200US55363,55363,34.9,97.3,69.9,232,67.8,2690,2484,2350,223900
860Z200US55364,55364,45.5,106.1,61.6,337,68.4,7951,6755,6025,351700
860Z200US55366,55366,40.1,128.5,40.5,8,62.6,259,252,250,111900
860Z200US55367,55367,39.1,106.4,65.6,32,75.7,573,531,490,251700
860Z200US55368,55368,44.4,107.1,80.9,14,63.7,945,857,815,219800
860Z200US55369,55369,39.5,90.2,59.6,956,72.3,21538,18410,16775,283200
860Z200US55370,55370,41.8,102.5,73.2,14,68.4,305,283,260,238000
860Z200US55371,55371,39.8,111.7,65.2,423,67,8768,8103,7150,232800
860Z200US55372,55372,40.1,102.9,64,1137,75.4,19197,15713,14460,365100
860Z200US55373,55373,40,104.1,50.4,236,70.7,3113,2844,2690,231600
860Z200US55374,55374,36.8,98,73,599,74.3,8167,6628,6355,360500
860Z200US55375,55375,34.3,112.4,54,622,78.2,2417,1951,1705,323700
860Z200US55376,55376,34.3,113.7,64.1,494,77.2,10043,8748,8190,297900
860Z200US55378,55378,37,108.2,58.7,1231,74.2,17883,15914,14650,339400
860Z200US55379,55379,35,94,59,1602,71.7,25646,22459,20465,300000
860Z200US55381,55381,44.3,102.3,71.7,72,63,1014,925,865,200000
860Z200US55382,55382,46.3,112.2,71.8,102,62.1,1741,1591,1495,280900
860Z200US55384,55384,55.4,91.5,67.3,35,55.7,975,886,830,536600
860Z200US55385,55385,40,119,73.5,25,68.1,652,591,560,144600
860Z200US55386,55386,38.8,108.6,67,192,70.5,4971,3915,3350,466600
860Z200US55387,55387,37.4,100.8,77.1,401,70.6,7326,6158,5740,348900
860Z200US55388,55388,36.1,101.7,58.8,169,75.8,3447,2946,2695,266700
860Z200US55389,55389,38.5,96.8,77.6,58,74.1,1393,1248,1085,214500
860Z200US55390,55390,39,119.2,56.1,63,73.8,1717,1467,1300,257100
860Z200US55391,55391,50.5,104.7,87,348,58.9,7234,5790,5270,632300
860Z200US55395,55395,46.3,105.9,60.8,109,67.2,1406,1267,1215,175900
860Z200US55396,55396,42.2,112.2,77.8,34,61.4,1066,947,875,152800
860Z200US55397,55397,35.9,110.5,60.2,134,68,1718,1582,1365,281600
860Z200US55398,55398,36.6,95.4,60.2,460,73.2,9131,8130,7370,261000
860Z200US55401,55401,35.3,134.8,19,207,80.9,8216,6283,3625,347500
860Z200US55402,55402,35.1,167,5.4,31,73.6,430,360,null,-
860Z200US55403,55403,34.1,124.4,21.9,949,74.4,11275,9614,5055,249900
860Z200US55404,55404,30.5,108.7,45.8,3053,61.4,13868,12276,6485,263300
860Z200US55405,55405,32.2,109.5,35.2,704,78.2,10641,8856,6370,375100
860Z200US55406,55406,38.8,98.5,50.6,1084,70.1,20473,17310,12840,271600
860Z200US55407,55407,33.1,95.3,57,1561,71.9,20633,17319,12555,257300
860Z200US55408,55408,30,110,27.5,1413,78.7,21205,17713,12185,313100
860Z200US55409,55409,36.1,89.1,44.3,338,75.9,7025,5898,4345,298100
860Z200US55410,55410,39.2,95.3,65.1,526,70.1,10954,8443,7160,478900
860Z200US55411,55411,28.6,99.8,76.6,1437,61.5,12790,11877,8850,188200
860Z200US55412,55412,34.5,99.3,57.8,1185,64.1,11699,10543,8190,181700
860Z200US55413,55413,35.5,117.3,38.6,460,73.3,9090,7874,6050,311000
860Z200US55414,55414,23,105.9,9.4,13402,67.8,20323,17763,10025,367300
860Z200US55415,55415,32.2,138.6,19,361,63.9,3223,2546,1230,494300
860Z200US55416,55416,35.1,92,48,856,73.7,21465,17165,14870,381600
860Z200US55417,55417,39.5,96.4,58.2,636,74.6,14690,12193,10395,300500
860Z200US55418,55418,37.5,107.3,47.3,1048,71.4,18051,14867,12240,272700
860Z200US55419,55419,37.6,93.6,65.9,807,72.3,15612,11888,10050,405300
860Z200US55420,55420,39.3,96.9,67.9,884,64.4,11549,10299,8365,249200
860Z200US55421,55421,37.4,106.2,60.7,1218,66.3,15543,13843,11685,211900
860Z200US55422,55422,39.6,91,61.6,1259,67.7,15758,13490,11975,250500
860Z200US55423,55423,37.3,104.1,56.4,1143,67.4,20373,18379,15030,259200
860Z200US55424,55424,41.2,103.7,79.5,275,68.5,5284,4270,4020,780200
860Z200US55425,55425,34.6,103,58.9,608,68.7,5630,5080,3890,251300
860Z200US55426,55426,36.7,97.5,53.6,504,72.4,15439,13300,11715,281000
860Z200US55427,55427,39.6,93.6,56.6,778,69.7,14456,12132,11185,274000
860Z200US55428,55428,37.3,96,65.3,1574,65.8,16827,15487,13195,229000
860Z200US55429,55429,32.4,99.1,67.7,1671,71.2,14815,13856,11750,208600
860Z200US55430,55430,32.7,105.8,61.1,1053,68.2,11512,10425,8385,188600
860Z200US55431,55431,45.1,88.5,65.3,753,63.1,10305,8911,7950,287000
860Z200US55432,55432,35.8,98.9,63.5,1459,65.7,16397,14674,12795,226000
860Z200US55433,55433,38.9,94,61.7,1440,66.9,18471,17031,15295,217800
860Z200US55434,55434,36.8,97.9,61.5,1181,67.6,17116,15741,14190,221100
860Z200US55435,55435,48.1,86.2,81.8,273,55,6661,5308,4785,283500
860Z200US55436,55436,47.6,87.4,84.9,85,64.2,7345,5990,5320,522600
860Z200US55437,55437,47.8,97.5,58.6,582,68.6,11189,9671,8680,292800
860Z200US55438,55438,44,86.2,81.3,549,66.8,8927,7848,7235,334300
860Z200US55439,55439,44.9,90.4,85.3,365,62.3,4429,3707,3445,575000
860Z200US55441,55441,40.5,101.9,61,1143,67.8,10141,8774,8055,359600
860Z200US55442,55442,46.4,79.2,66.9,327,71.3,7652,6395,5965,362000
860Z200US55443,55443,37.4,87.3,66,1754,70.5,17600,15441,13085,272400
860Z200US55444,55444,34.7,104.6,63.1,989,72.6,9375,8827,7905,240000
860Z200US55445,55445,35.5,99.8,65.5,789,70.4,7045,6352,5410,266700
860Z200US55446,55446,38,103.4,70.4,666,73.4,14507,11185,10310,474400
860Z200US55447,55447,41.9,94,64.2,585,68.2,11685,9594,8700,377600
860Z200US55448,55448,40.1,105.5,59.9,1160,68.4,15922,14722,13355,244200
860Z200US55449,55449,37.3,100.8,65.3,1079,69.8,15840,12691,11720,333800
860Z200US55450,55450,-,-,-,0,100,6,0,-,-
860Z200US55454,55454,23.7,94.1,59,1904,52.5,3207,2821,1155,140500
860Z200US55455,55455,19,76.3,1.1,5712,37.2,1691,1500,375,-
860Z200US55601,55601,59.1,103.8,71,0,52.3,78,72,60,203600
860Z200US55602,55602,61,165.8,69,0,39.6,114,101,95,162500
860Z200US55603,55603,54.6,155.3,45.7,3,48.8,154,151,140,143800
860Z200US55604,55604,52.9,110.1,85.7,66,59.2,1874,1612,1330,267100
860Z200US55605,55605,42,89.6,67.1,16,66.9,322,312,255,118500
860Z200US55606,55606,63.5,275,57.9,0,64,96,85,55,285700
860Z200US55607,55607,46.5,84.4,167.9,2,32.9,50,36,35,179200
860Z200US55609,55609,87.2,79.5,577.3,0,14.8,22,22,null,523900
860Z200US55612,55612,55.5,73.8,72.6,18,75.2,237,181,140,294300
860Z200US55613,55613,57.8,84.7,72.2,4,61.1,128,122,105,241300
860Z200US55614,55614,52.2,99.9,86.9,30,54.1,1031,970,880,121300
860Z200US55615,55615,45.5,76.6,62.4,2,56.8,131,98,80,252800
860Z200US55616,55616,44.9,106.4,71.8,142,58.7,3447,3057,2695,204000
860Z200US55702,55702,47.1,132.7,93.2,8,51.1,187,179,155,234600
860Z200US55703,55703,43.1,100.4,101.3,6,48.5,296,285,270,141100
860Z200US55704,55704,45.6,109.2,75.2,28,51.8,428,400,350,172500
860Z200US55705,55705,52.1,100.8,78.8,89,42,1167,1125,1035,97300
860Z200US55706,55706,56.4,130.9,65.8,21,49,712,624,550,79000
860Z200US55707,55707,44.1,107.8,74.6,67,58.6,1443,1357,1250,183200
860Z200US55708,55708,46.4,126,50.5,2,62.6,350,313,300,83100
860Z200US55709,55709,46.6,110.3,65.3,243,56.7,2000,1897,1775,166400
860Z200US55710,55710,49.8,107.7,67.4,31,63,701,672,640,148800
860Z200US55711,55711,44,134.5,55.2,9,50.5,232,210,185,170200
860Z200US55712,55712,54.9,103.4,88.1,24,42.5,207,170,165,133900
860Z200US55713,55713,46.6,107.6,68.7,48,57.6,518,493,425,109500
860Z200US55716,55716,42,84.8,88.4,21,47.3,107,102,100,68100
860Z200US55717,55717,48.8,164.5,85.4,7,60.5,145,138,135,273700
860Z200US55718,55718,44.7,119.4,67.2,98,57.5,1437,1342,1210,227000
860Z200US55719,55719,52.2,103.9,98.2,131,48.8,2274,2193,2010,115200
860Z200US55720,55720,37.6,95.1,72.9,706,60.5,8068,7594,6885,169000
860Z200US55721,55721,39.5,85.1,80.6,135,52,1504,1428,1340,216100
860Z200US55722,55722,38.8,111.5,88.8,18,59.1,363,341,335,119300
860Z200US55723,55723,55.5,98.3,113.3,24,47.5,762,664,615,152600
860Z200US55724,55724,60.2,116.1,77.8,8,52,329,299,285,162900
860Z200US55725,55725,55,128,40.7,2,62,62,58,50,294400
860Z200US55726,55726,41.8,92.4,95.1,16,55,405,387,355,174300
860Z200US55731,55731,58.2,106.2,69,420,52.1,2530,2331,1735,183000
860Z200US55732,55732,51.7,124.6,68.4,46,55.5,664,616,580,135400
860Z200US55733,55733,44.6,107.4,58.4,55,66,2747,2612,2365,266800
860Z200US55734,55734,40.4,108,63.4,197,57.5,2937,2870,2615,133400
860Z200US55735,55735,50.1,111,90.5,41,48.3,651,591,550,173700
860Z200US55736,55736,50.5,107.7,78.4,21,47.1,560,519,475,123900
860Z200US55738,55738,49.3,103.5,73.1,10,58.8,281,239,225,115700
860Z200US55741,55741,52,101.9,86.2,80,50.9,1336,1301,1215,118500
860Z200US55742,55742,54.9,125.3,79.8,6,43.7,69,57,50,193800
860Z200US55744,55744,45.4,99.8,80.7,670,54.6,8749,8099,6940,188400
860Z200US55746,55746,44,96.3,77.2,510,53.4,7224,6909,6345,114800
860Z200US55748,55748,42.2,95,101.3,52,48.5,525,505,445,161900
860Z200US55749,55749,51.5,139.1,36.4,13,42.7,176,143,140,210100
860Z200US55750,55750,42.6,113.7,72.7,42,49.2,862,762,730,69900
860Z200US55751,55751,51.8,112.7,71.8,29,58,682,661,640,144800
860Z200US55752,55752,56.1,96.8,54.6,22,50.5,204,144,140,159700
860Z200US55753,55753,45,80,92.2,33,51.4,462,445,360,59300
860Z200US55756,55756,45.4,86.4,77.9,6,46.3,97,91,80,165600
860Z200US55757,55757,48.2,131.7,66.8,8,58,306,266,245,177000
860Z200US55758,55758,35.7,143.2,97.8,4,44.1,52,52,50,62000
860Z200US55760,55760,56.2,99.9,100.6,45,46.9,1170,1055,985,201600
860Z200US55763,55763,56.8,127,66.9,12,48.1,224,208,205,164800
860Z200US55764,55764,41.7,95.5,37.4,17,59.3,241,236,215,76800
860Z200US55765,55765,51.5,109.7,67.8,15,54.1,362,329,310,145100
860Z200US55767,55767,44.5,234.5,38.6,265,30.7,1297,1146,990,174500
860Z200US55768,55768,50.7,113.1,68.9,56,51.8,1165,1148,995,168400
860Z200US55769,55769,47.9,125.5,62.7,93,50.9,1023,962,860,128300
860Z200US55771,55771,48.7,108.8,79,42,52.5,637,619,520,152800
860Z200US55772,55772,46.7,49.4,146.3,1,29.5,31,29,20,-
860Z200US55775,55775,48.3,127.9,82.6,78,51.8,634,601,560,176300
860Z200US55779,55779,41.5,128.2,53.1,142,60.7,1913,1626,1530,230100
860Z200US55780,55780,30.3,93.2,102.9,5,41.3,83,80,75,168300
860Z200US55781,55781,56.7,95.9,95,16,40.8,250,230,220,307400
860Z200US55782,55782,45.5,95.2,64.3,8,58.3,240,236,205,75300
860Z200US55783,55783,49.7,111.2,87.8,19,54.9,1058,960,870,207300
860Z200US55784,55784,59.1,98.4,45.8,0,45,50,46,45,177100
860Z200US55785,55785,56.6,74.5,59.1,4,34.8,93,84,65,158700
860Z200US55786,55786,56.1,107.1,100,10,57.1,113,113,105,86800
860Z200US55787,55787,55.5,92.6,62.5,8,52.1,265,245,225,153400
860Z200US55790,55790,60.3,109.3,101.5,14,46.1,728,570,520,267600
860Z200US55792,55792,44.3,100.1,71.9,352,49.1,4063,3899,3390,103800
860Z200US55793,55793,45.9,111.4,92,15,51.8,272,248,230,159100
860Z200US55795,55795,42.5,159.8,57.9,36,52.5,795,708,610,188300
860Z200US55796,55796,56.5,145.8,47.5,0,59.5,69,67,60,73300
860Z200US55797,55797,49,101.5,76.1,35,59.7,652,610,575,203000
860Z200US55798,55798,45.3,93.2,88.3,11,54,249,232,210,207000
860Z200US55802,55802,58.4,83.4,75.7,59,34.9,779,690,560,412400
860Z200US55803,55803,43.8,103,64.4,1073,62.1,9186,8474,7635,257700
860Z200US55804,55804,40.8,96.1,68.1,896,67.1,8303,7517,6675,240600
860Z200US55805,55805,26,88.5,32,2049,71.9,6101,5692,4495,136700
860Z200US55806,55806,31.2,95.8,45.6,582,63.6,4678,4376,3685,126200
860Z200US55807,55807,39.9,98.6,59.3,385,60.6,4460,4089,3670,134900
860Z200US55808,55808,40.4,110.5,60.2,287,59.6,2639,2506,2170,120700
860Z200US55810,55810,43.4,97,63.6,342,65.5,4326,4065,3780,169100
860Z200US55811,55811,36.9,96.1,67.2,2832,61.5,14053,13054,11935,242100
860Z200US55812,55812,21.9,104.9,26.8,4928,60,5877,5147,3885,238200
860Z200US55814,55814,45.9,-,9.9,49,0,0,0,-,-
860Z200US55901,55901,34,94.2,64.1,2729,70.6,30493,27461,22605,234700
860Z200US55902,55902,39.9,96.9,64.2,1002,67.1,13790,12578,9745,351800
860Z200US55903,55903,-,-,-,0,-,0,0,-,-
860Z200US55904,55904,37.3,101.6,64.6,1465,68,15127,14129,11655,192100
860Z200US55905,55905,-,-,-,0,-,0,0,-,-
860Z200US55906,55906,42.7,102.1,68.2,577,66.7,10540,9393,7535,286400
860Z200US55909,55909,48,102.3,64.5,41,61.6,724,696,605,169500
860Z200US55910,55910,48.9,112.9,89.5,21,67.5,648,551,485,221600
860Z200US55912,55912,37.7,101.9,78.1,831,62.4,13783,13271,11560,127500
860Z200US55917,55917,37.7,103.3,93.1,100,64.4,1674,1529,1370,157300
860Z200US55918,55918,44.8,131.1,67.4,24,68.1,491,462,385,131500
860Z200US55919,55919,55.5,113.4,88.5,8,61.1,519,489,455,163700
860Z200US55920,55920,38.4,87.2,79.7,212,69.6,4198,3610,3210,285600
860Z200US55921,55921,43.1,90.9,74.5,82,69.3,2505,2360,2140,143900
860Z200US55922,55922,31.4,110.5,82.1,20,66,449,403,285,99100
